customer_ID,contract_type,paperless_billing,payment_method,high_value_customer_flag
7568-PODML,Month-to-month,Yes,Mailed check,Medium
4458-KVRBJ,Two year,No,Mailed check,Low
5349-IECLD,Month-to-month,No,Electronic check,High
1397-XKKWR,One year,No,Mailed check,Low
3945-GFWQL,Month-to-month,Yes,Electronic check,Medium
8097-OMULG,One year,No,Credit card (automatic),Medium
6013-BHCAW,Two year,Yes,Bank transfer (automatic),High
0401-WDBXM,Two year,Yes,Bank transfer (automatic),High
3387-PLKUI,Month-to-month,No,Mailed check,Low
6096-EGVTU,One year,No,Mailed check,Low
3797-VTIDR,Month-to-month,Yes,Electronic check,Low
5081-NWSUP,One year,No,Mailed check,Medium
2580-ATZSQ,One year,No,Bank transfer (automatic),Medium
8085-MSNLK,Two year,No,Mailed check,High
9691-HKOVS,One year,Yes,Electronic check,High
9881-VCZEP,Month-to-month,No,Electronic check,Medium
9526-BIHHD,Month-to-month,No,Mailed check,Low
8757-TFHHJ,Month-to-month,Yes,Credit card (automatic),Medium
4523-WXCEF,Month-to-month,No,Electronic check,High
1468-DEFNC,Two year,Yes,Bank transfer (automatic),Low
5119-KEPFY,Month-to-month,Yes,Bank transfer (automatic),High
8364-TRMMK,Month-to-month,Yes,Mailed check,Medium
0916-KNFAJ,Two year,Yes,Mailed check,Medium
8319-QBEHW,One year,Yes,Bank transfer (automatic),Low
3063-QFSZL,Month-to-month,Yes,Electronic check,Medium
8775-LHDJH,Month-to-month,Yes,Electronic check,High
9625-QNLUX,Two year,Yes,Credit card (automatic),High
3097-NQYSN,Month-to-month,Yes,Mailed check,High
4024-CSNBY,Two year,Yes,Bank transfer (automatic),High
7110-BDTWG,Two year,Yes,Electronic check,Medium
7493-GVFIO,Two year,No,Credit card (automatic),Low
0690-SRQID,Month-to-month,Yes,Mailed check,Low
9605-WGJVW,Month-to-month,Yes,Electronic check,Medium
9114-DPSIA,Two year,No,Credit card (automatic),High
4700-UBQMV,One year,Yes,Bank transfer (automatic),Medium
7711-GQBZC,Two year,No,Bank transfer (automatic),Low
3565-UNOCC,Month-to-month,Yes,Bank transfer (automatic),High
4627-MIHJH,Two year,No,Credit card (automatic),High
9795-NREXC,Two year,Yes,Credit card (automatic),High
8573-CGOCC,Month-to-month,No,Credit card (automatic),Low
7356-AYNJP,One year,No,Electronic check,Low
9249-FXSCK,One year,Yes,Credit card (automatic),High
5493-SDRDQ,Month-to-month,Yes,Mailed check,Medium
6286-SUUWT,Month-to-month,No,Mailed check,Low
4819-HJPIW,Month-to-month,No,Mailed check,Low
8654-DHAOW,Month-to-month,No,Mailed check,Medium
5438-QMDDL,Month-to-month,Yes,Mailed check,Medium
9812-GHVRI,Month-to-month,No,Bank transfer (automatic),High
5553-AOINX,One year,Yes,Electronic check,High
1228-ZLNBX,Month-to-month,No,Mailed check,Medium
4226-KKDON,Month-to-month,Yes,Electronic check,Medium
3831-YCPUO,Two year,Yes,Credit card (automatic),High
7445-WMRBW,One year,Yes,Bank transfer (automatic),Medium
3308-DGHKL,Two year,Yes,Bank transfer (automatic),Low
9924-JPRMC,Two year,Yes,Electronic check,High
0080-EMYVY,One year,No,Credit card (automatic),Medium
6218-KNUBD,Month-to-month,No,Electronic check,Medium
7337-CINUD,Two year,No,Bank transfer (automatic),Low
7609-NRNCA,One year,No,Mailed check,Low
0623-EJQEG,One year,No,Electronic check,High
7153-CHRBV,One year,Yes,Mailed check,Medium
0871-URUWO,Month-to-month,Yes,Credit card (automatic),High
9190-MFJLN,Month-to-month,Yes,Credit card (automatic),High
6198-PNNSZ,One year,No,Bank transfer (automatic),High
3317-VLGQT,Month-to-month,Yes,Electronic check,Medium
4132-POCZS,Month-to-month,Yes,Electronic check,Low
5614-DNZCE,Two year,Yes,Credit card (automatic),Medium
1095-JUDTC,Month-to-month,Yes,Electronic check,High
3896-RCYYE,Month-to-month,Yes,Credit card (automatic),Medium
9638-JIQYA,Month-to-month,Yes,Credit card (automatic),Low
3258-SANFR,Month-to-month,No,Credit card (automatic),Medium
3726-TBHQT,Two year,Yes,Bank transfer (automatic),High
3190-ITQXP,Two year,No,Bank transfer (automatic),Low
0870-VEMYL,Month-to-month,No,Credit card (automatic),Medium
4833-QTJNO,Month-to-month,No,Bank transfer (automatic),High
3039-MJSLN,Month-to-month,No,Bank transfer (automatic),Low
0178-CIIKR,Month-to-month,No,Mailed check,Low
5385-SUIRI,Month-to-month,Yes,Electronic check,High
3982-XWFZQ,Month-to-month,Yes,Electronic check,Medium
5774-QPLTF,One year,Yes,Mailed check,Low
2322-VCZHZ,Month-to-month,Yes,Electronic check,High
5010-IPEAQ,Two year,No,Credit card (automatic),Medium
4009-ALQFH,Month-to-month,Yes,Electronic check,High
6383-ZTSIW,One year,No,Mailed check,High
8990-YOZLV,Two year,Yes,Mailed check,Medium
3069-SSVSN,One year,No,Mailed check,Low
5222-IMUKT,Month-to-month,No,Electronic check,High
3627-FCRDW,Month-to-month,No,Electronic check,Medium
7562-GSUHK,Month-to-month,Yes,Credit card (automatic),High
6685-XSHHU,Two year,Yes,Bank transfer (automatic),Low
8901-UPRHR,Two year,Yes,Bank transfer (automatic),High
4903-UYAVB,Month-to-month,No,Mailed check,Low
0118-JPNOY,Month-to-month,Yes,Credit card (automatic),High
6776-TLWOI,Month-to-month,No,Mailed check,Low
3845-FXCYS,Month-to-month,Yes,Electronic check,Low
5857-XRECV,One year,No,Bank transfer (automatic),Low
0725-CXOTM,One year,Yes,Credit card (automatic),High
4343-EJVQB,Month-to-month,No,Mailed check,Medium
9000-PLFUZ,Two year,Yes,Credit card (automatic),Medium
3427-GGZZI,Month-to-month,Yes,Electronic check,High
7779-ORAEL,Two year,No,Credit card (automatic),Medium
0644-OQMDK,Month-to-month,Yes,Electronic check,Medium
4077-CROMM,Month-to-month,Yes,Electronic check,High
3154-CFSZG,Month-to-month,No,Electronic check,High
2868-MZAGQ,Month-to-month,Yes,Electronic check,Medium
4847-QNOKA,Month-to-month,Yes,Bank transfer (automatic),Medium
2220-IAHLS,Month-to-month,No,Credit card (automatic),Low
1658-XUHBX,Month-to-month,Yes,Credit card (automatic),High
6379-RXJRQ,Month-to-month,Yes,Electronic check,Medium
2378-HTWFW,Month-to-month,No,Credit card (automatic),High
8650-RHRKE,Month-to-month,Yes,Electronic check,Low
4377-VDHYI,One year,Yes,Electronic check,High
0475-RIJEP,Month-to-month,Yes,Electronic check,Medium
1260-TTRXI,Month-to-month,No,Electronic check,Medium
3719-TDVQB,Two year,Yes,Mailed check,Low
6328-ZPBGN,Month-to-month,Yes,Bank transfer (automatic),High
0201-MIBOL,Two year,Yes,Bank transfer (automatic),High
4937-QPZPO,One year,Yes,Electronic check,High
2925-VDZHY,Two year,No,Credit card (automatic),High
6981-TDRFT,One year,Yes,Electronic check,Medium
3413-CSSTH,Month-to-month,Yes,Bank transfer (automatic),Medium
8033-VCZGH,One year,Yes,Electronic check,High
4789-KWMXN,One year,Yes,Credit card (automatic),High
0224-NIJLP,Two year,No,Mailed check,Low
7542-CYDDM,Month-to-month,No,Mailed check,Low
4718-WXBGI,Two year,Yes,Credit card (automatic),High
2867-UIMSS,Month-to-month,No,Electronic check,High
8495-PRWFH,Month-to-month,No,Electronic check,Medium
0439-IFYUN,Month-to-month,Yes,Electronic check,Medium
5716-LIBJC,One year,Yes,Credit card (automatic),High
2868-LLSKM,One year,Yes,Bank transfer (automatic),High
8111-RKSPX,Month-to-month,Yes,Bank transfer (automatic),Medium
2988-QRAJY,Two year,Yes,Credit card (automatic),High
1585-MQSSU,Month-to-month,No,Mailed check,Medium
0071-NDAFP,Two year,No,Credit card (automatic),Low
2856-NNASM,Month-to-month,Yes,Mailed check,High
7328-ZJAJO,Two year,No,Credit card (automatic),Low
6458-CYIDZ,Month-to-month,No,Electronic check,High
8559-CIZFV,One year,No,Mailed check,Medium
1090-PYKCI,One year,Yes,Credit card (automatic),High
3058-WQDRE,Month-to-month,Yes,Bank transfer (automatic),Low
7547-EKNFS,Month-to-month,Yes,Bank transfer (automatic),High
2279-AXJJK,Month-to-month,Yes,Credit card (automatic),High
6769-DYBQN,Month-to-month,No,Electronic check,High
0909-SELIE,Two year,Yes,Bank transfer (automatic),High
3417-TSCIC,One year,Yes,Mailed check,Low
1042-HFUCW,One year,Yes,Credit card (automatic),Medium
4439-JMPMT,Month-to-month,Yes,Electronic check,High
6537-OTKMY,One year,No,Electronic check,Medium
8999-EXMNO,Two year,No,Mailed check,Low
6725-TPKJO,Two year,No,Mailed check,Low
2446-BEGGB,Month-to-month,Yes,Electronic check,High
7162-WPHPM,Two year,No,Credit card (automatic),Medium
1599-MMYRQ,One year,Yes,Credit card (automatic),High
8821-KVZKQ,One year,Yes,Bank transfer (automatic),Medium
1496-GGSUK,Month-to-month,Yes,Mailed check,Low
6434-TTGJP,Two year,No,Credit card (automatic),Medium
0042-JVWOJ,One year,Yes,Bank transfer (automatic),Low
0130-SXOUN,Month-to-month,No,Credit card (automatic),High
2575-GFSOE,Month-to-month,Yes,Electronic check,Medium
2330-PQGDQ,One year,No,Bank transfer (automatic),High
1452-UZOSF,Two year,Yes,Credit card (automatic),High
2097-YVPKN,Two year,No,Mailed check,Low
2842-JTCCU,Month-to-month,No,Bank transfer (automatic),Medium
8597-CTXVJ,One year,No,Bank transfer (automatic),Medium
6631-HMANX,Two year,Yes,Credit card (automatic),High
9962-BFPDU,Month-to-month,No,Mailed check,Low
3296-SILRA,Month-to-month,Yes,Mailed check,Medium
9681-OXGVC,Month-to-month,Yes,Electronic check,High
6394-HHHZM,Month-to-month,No,Mailed check,Low
5995-LFTLE,Two year,Yes,Credit card (automatic),Low
5180-UCIIQ,Month-to-month,No,Mailed check,Medium
1932-UEDCX,Month-to-month,Yes,Bank transfer (automatic),High
7153-OANIO,Month-to-month,No,Electronic check,Medium
5188-HGMLP,Month-to-month,No,Bank transfer (automatic),Medium
0665-XHDJU,Two year,Yes,Electronic check,High
6521-YYTYI,Month-to-month,Yes,Electronic check,High
8878-HMWBV,Month-to-month,Yes,Electronic check,Medium
8265-HKSOW,Two year,No,Credit card (automatic),High
3544-FBCAS,Two year,Yes,Credit card (automatic),High
5331-RGMTT,Month-to-month,Yes,Credit card (automatic),High
4759-PXTAN,One year,Yes,Electronic check,High
7054-DMVAS,Two year,Yes,Bank transfer (automatic),Medium
3428-MMGUB,Two year,Yes,Electronic check,High
6549-BTYPG,Two year,No,Credit card (automatic),Medium
7823-JSOAG,Month-to-month,No,Electronic check,Medium
3705-RHRFR,Two year,No,Bank transfer (automatic),High
9374-YOLBJ,Month-to-month,No,Electronic check,Low
9074-KGVOX,Month-to-month,Yes,Credit card (automatic),Low
6128-DAFVY,Month-to-month,Yes,Credit card (automatic),Medium
9933-QRGTX,Two year,Yes,Electronic check,High
4476-OSWTN,One year,Yes,Mailed check,High
3751-KTZEL,Month-to-month,No,Mailed check,Low
1977-STDKI,Month-to-month,Yes,Electronic check,Medium
5066-GFJMM,Month-to-month,Yes,Mailed check,Low
2661-GKBTK,Two year,No,Bank transfer (automatic),Medium
0458-HEUZG,Two year,No,Mailed check,Low
7268-WNTCP,Two year,No,Bank transfer (automatic),Low
0824-VWDPO,One year,No,Bank transfer (automatic),High
8409-WQJUX,One year,No,Electronic check,Medium
2578-JQPHZ,Two year,No,Bank transfer (automatic),High
3278-FSIXX,Month-to-month,Yes,Mailed check,Medium
5813-UECBU,Month-to-month,Yes,Credit card (automatic),High
0328-GRPMV,Month-to-month,Yes,Electronic check,Medium
9746-UGFAC,One year,No,Bank transfer (automatic),Low
2946-KIQSP,Month-to-month,Yes,Mailed check,Low
0625-AFOHS,Two year,No,Mailed check,Low
6726-WEXXK,One year,Yes,Electronic check,High
4636-OLWOE,One year,Yes,Electronic check,Medium
4342-HENTK,Month-to-month,Yes,Electronic check,Medium
4685-ERGHK,One year,Yes,Electronic check,High
0885-HMGPY,Two year,No,Bank transfer (automatic),Medium
5003-OKNNK,One year,No,Credit card (automatic),Low
4195-SMMNX,Month-to-month,No,Mailed check,Low
7208-PSIHR,Two year,Yes,Bank transfer (automatic),High
4012-ZTHBR,Month-to-month,Yes,Electronic check,Medium
0489-WMEMG,One year,Yes,Electronic check,Medium
7435-ZNUYY,One year,No,Mailed check,Low
1354-YZFNB,Two year,No,Credit card (automatic),Low
6956-SMUCM,Month-to-month,Yes,Credit card (automatic),High
2985-FMWYF,Month-to-month,Yes,Electronic check,High
2812-ENYMO,One year,No,Credit card (automatic),Medium
2717-HVIZY,Month-to-month,No,Mailed check,Low
3223-WZWJM,Month-to-month,Yes,Electronic check,High
3422-GALYP,Month-to-month,Yes,Electronic check,Medium
9053-JZFKV,Two year,No,Credit card (automatic),High
2530-ENDWQ,Two year,Yes,Bank transfer (automatic),High
2890-WFBHU,One year,No,Credit card (automatic),Medium
0327-WFZSY,One year,No,Electronic check,High
7977-HXJKU,Two year,No,Mailed check,Low
6615-ZGEDR,Month-to-month,No,Mailed check,Low
7033-CLAMM,Two year,No,Bank transfer (automatic),Low
4023-RTIQM,One year,Yes,Credit card (automatic),Medium
0864-FVJNJ,One year,No,Electronic check,High
7356-IWLFW,Month-to-month,Yes,Bank transfer (automatic),Medium
9541-PWTWO,Two year,Yes,Bank transfer (automatic),High
3967-VQOGC,Two year,Yes,Mailed check,Low
7872-RDDLZ,Month-to-month,No,Electronic check,Medium
9250-WYPLL,Month-to-month,No,Electronic check,Medium
6308-CQRBU,Two year,No,Electronic check,High
2754-XBHTB,Month-to-month,Yes,Bank transfer (automatic),Medium
1597-LHYNC,Month-to-month,Yes,Electronic check,High
0186-CAERR,One year,Yes,Bank transfer (automatic),High
3043-SUDUA,Month-to-month,No,Bank transfer (automatic),Low
5442-BHQNG,Month-to-month,No,Electronic check,Medium
2169-RRLFW,Two year,No,Credit card (automatic),Low
5872-OEQNH,One year,Yes,Electronic check,Medium
3162-KKZXO,One year,Yes,Electronic check,High
7055-VKGDA,One year,Yes,Credit card (automatic),High
0754-UKWQP,Month-to-month,Yes,Electronic check,High
8873-GLDMH,Month-to-month,Yes,Mailed check,Medium
5696-JVVQY,Two year,Yes,Credit card (automatic),Medium
8946-BFWSG,Two year,No,Mailed check,Low
7493-TPUWZ,Month-to-month,Yes,Electronic check,Medium
0547-HURJB,Month-to-month,No,Credit card (automatic),Low
8904-OPDCK,Month-to-month,Yes,Bank transfer (automatic),Low
8845-LWKGE,One year,Yes,Electronic check,Medium
1577-HKTFG,Month-to-month,No,Bank transfer (automatic),Low
8752-STIVR,Month-to-month,Yes,Electronic check,Medium
0691-NIKRI,One year,Yes,Credit card (automatic),High
5022-JNQEQ,Month-to-month,Yes,Electronic check,Medium
4558-FANTW,Month-to-month,No,Electronic check,High
3249-VHRIP,Two year,Yes,Credit card (automatic),Medium
3736-BLEPA,One year,Yes,Bank transfer (automatic),High
4701-LKOZD,Two year,No,Credit card (automatic),High
6603-QWSPR,Two year,Yes,Bank transfer (automatic),High
9921-QFQUL,Month-to-month,No,Mailed check,High
1929-ZCBHE,One year,No,Electronic check,Medium
4378-MYPGO,Two year,Yes,Bank transfer (automatic),High
8651-ENBZX,One year,Yes,Electronic check,High
4129-LYCOI,Two year,Yes,Electronic check,High
7798-JVXYM,Month-to-month,Yes,Electronic check,Medium
8647-SDTWQ,Month-to-month,Yes,Electronic check,Medium
2696-ECXKC,One year,No,Mailed check,High
2081-KJSQF,Month-to-month,Yes,Mailed check,Low
7623-TRNQN,Month-to-month,Yes,Mailed check,Medium
3323-CPBWR,Month-to-month,Yes,Credit card (automatic),High
9330-IJWIO,Month-to-month,Yes,Electronic check,High
3384-CTMSF,Month-to-month,Yes,Electronic check,High
0902-RFHOF,One year,No,Mailed check,Low
9286-DOJGF,Month-to-month,Yes,Bank transfer (automatic),Medium
6048-QBXKL,Month-to-month,Yes,Credit card (automatic),Medium
9661-MHUMO,Month-to-month,Yes,Credit card (automatic),Medium
7718-RXDGG,Month-to-month,Yes,Bank transfer (automatic),Medium
1025-FALIX,Month-to-month,Yes,Credit card (automatic),Medium
3451-VAWLI,Two year,No,Credit card (automatic),Low
3407-QGWLG,Month-to-month,Yes,Mailed check,Low
1842-EZJMK,Month-to-month,No,Electronic check,High
2347-WKKAE,Month-to-month,Yes,Electronic check,High
8735-DCXNF,Month-to-month,Yes,Credit card (automatic),Medium
3214-IYUUQ,One year,No,Bank transfer (automatic),High
1936-UAFEH,Two year,No,Credit card (automatic),High
3587-PMCOY,One year,Yes,Electronic check,High
8079-XRJRS,One year,No,Electronic check,High
1027-LKKQQ,Two year,Yes,Bank transfer (automatic),High
7148-XZPHA,Month-to-month,No,Electronic check,Medium
8073-IJDCM,Month-to-month,Yes,Mailed check,Low
5309-TAIKL,Month-to-month,No,Bank transfer (automatic),Medium
6856-RAURS,Month-to-month,Yes,Mailed check,Medium
8778-LMWTJ,Month-to-month,Yes,Electronic check,Medium
9717-IOAAF,Two year,Yes,Credit card (automatic),Low
8884-ADFVN,Month-to-month,Yes,Electronic check,High
2845-KDHVX,Two year,Yes,Mailed check,Medium
0848-SOMKO,Two year,No,Bank transfer (automatic),Medium
2720-WGKHP,Month-to-month,Yes,Electronic check,High
6734-FQAJX,Two year,Yes,Electronic check,High
2869-ADAWR,Month-to-month,Yes,Credit card (automatic),High
1535-VTJOQ,Two year,No,Credit card (automatic),Low
6368-TZZDT,Two year,No,Credit card (automatic),Low
0943-ZQPXH,Month-to-month,Yes,Bank transfer (automatic),High
1293-BSEUN,Two year,Yes,Mailed check,Low
9894-EZEWG,Month-to-month,Yes,Credit card (automatic),Medium
1302-TPUBN,Two year,No,Bank transfer (automatic),Low
7851-FLGGQ,Month-to-month,Yes,Mailed check,Medium
0637-UBJRP,Month-to-month,No,Electronic check,High
0940-OUQEC,Month-to-month,Yes,Bank transfer (automatic),High
2378-VTKDH,Month-to-month,Yes,Electronic check,High
0927-CNGRH,Month-to-month,No,Mailed check,Low
8608-OZTLB,One year,No,Electronic check,Medium
2335-GSODA,Two year,No,Mailed check,Medium
1952-DVVSW,One year,No,Mailed check,Low
0702-PGIBZ,Month-to-month,Yes,Electronic check,High
6656-GULJQ,Two year,Yes,Credit card (automatic),High
9853-JFZDU,Month-to-month,No,Electronic check,Medium
1963-VAUKV,Month-to-month,No,Mailed check,Low
3777-XROBG,Two year,No,Credit card (automatic),Low
6994-FGRHH,One year,Yes,Electronic check,High
4000-VGMQP,One year,No,Credit card (automatic),Medium
3999-WRNGR,Month-to-month,Yes,Electronic check,Medium
3466-RITXD,Month-to-month,Yes,Credit card (automatic),High
2680-XKKNJ,One year,No,Bank transfer (automatic),Medium
3058-HJCUY,One year,Yes,Electronic check,High
2974-GGUXS,Month-to-month,Yes,Credit card (automatic),High
7994-XIRTR,One year,No,Bank transfer (automatic),Medium
3259-FDWOY,Two year,Yes,Bank transfer (automatic),High
2101-RANCD,Month-to-month,Yes,Electronic check,Medium
7921-BEPCI,Two year,No,Bank transfer (automatic),Medium
0807-ZABDG,Month-to-month,Yes,Mailed check,Medium
8510-TMWYB,Two year,Yes,Bank transfer (automatic),Medium
3258-ZKPAI,Two year,Yes,Bank transfer (automatic),High
1428-IEDPR,Two year,Yes,Electronic check,High
5298-GSTLM,One year,Yes,Bank transfer (automatic),High
4450-YOOHP,Month-to-month,Yes,Credit card (automatic),Medium
6728-CZFEI,One year,No,Mailed check,Medium
5748-RNCJT,Two year,Yes,Bank transfer (automatic),High
3653-NCRDJ,One year,Yes,Mailed check,Low
6121-TNHBO,One year,No,Bank transfer (automatic),High
5119-NZPTV,Month-to-month,No,Electronic check,Medium
6519-ZHPXP,Two year,Yes,Bank transfer (automatic),High
7739-LAXOG,Month-to-month,Yes,Bank transfer (automatic),High
3472-QPRCH,Two year,No,Credit card (automatic),Low
8224-UAXBZ,One year,Yes,Electronic check,Medium
9610-WCESF,Two year,No,Electronic check,Medium
9776-CLUJA,Month-to-month,Yes,Electronic check,Medium
2486-WYVVE,One year,Yes,Mailed check,Medium
3865-ZYKAD,Month-to-month,Yes,Credit card (automatic),High
1422-DGUBX,One year,Yes,Electronic check,Medium
2999-AANRQ,Two year,No,Credit card (automatic),Medium
8668-KNZTI,One year,No,Electronic check,Medium
0480-KYJVA,Two year,No,Credit card (automatic),Low
6034-ZRYCV,Two year,Yes,Electronic check,Medium
9746-YKGXB,One year,No,Bank transfer (automatic),Medium
