customer_ID,phone_services,multiple_lines,internet_services,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,total_services
6956-SMUCM,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,6
2985-FMWYF,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
2812-ENYMO,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,5
2717-HVIZY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3223-WZWJM,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4
3422-GALYP,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4
9053-JZFKV,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,9
2530-ENDWQ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
2890-WFBHU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,8
0327-WFZSY,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6
7977-HXJKU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6615-ZGEDR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7033-CLAMM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
4023-RTIQM,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,5
0864-FVJNJ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,9
7356-IWLFW,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4
9541-PWTWO,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,7
3967-VQOGC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
7872-RDDLZ,Yes,Yes,DSL,No,Yes,No,No,No,No,4
9250-WYPLL,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
6308-CQRBU,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,8
2754-XBHTB,Yes,No,Fiber optic,No,No,No,No,Yes,No,3
1597-LHYNC,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,6
0186-CAERR,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,9
3043-SUDUA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
5442-BHQNG,Yes,No,Fiber optic,No,No,No,No,No,No,2
2169-RRLFW,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
5872-OEQNH,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,4
3162-KKZXO,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6
7055-VKGDA,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,7
0754-UKWQP,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,5
8873-GLDMH,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
5696-JVVQY,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,6
8946-BFWSG,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
7493-TPUWZ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4
0547-HURJB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
8904-OPDCK,No,No phone service,DSL,No,No,No,No,No,No,1
8845-LWKGE,Yes,No,DSL,No,No,Yes,Yes,Yes,No,5
1577-HKTFG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
8752-STIVR,Yes,No,Fiber optic,No,No,No,No,Yes,No,3
0691-NIKRI,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,7
5022-JNQEQ,Yes,No,Fiber optic,No,No,No,Yes,No,No,3
4558-FANTW,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,5
3249-VHRIP,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,4
3736-BLEPA,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,5
4701-LKOZD,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,9
6603-QWSPR,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,7
9921-QFQUL,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,5
1929-ZCBHE,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,4
4378-MYPGO,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,7
8651-ENBZX,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,7
4129-LYCOI,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,7
7798-JVXYM,Yes,No,DSL,No,No,No,Yes,Yes,Yes,5
8647-SDTWQ,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
2696-ECXKC,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,6
2081-KJSQF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7623-TRNQN,Yes,No,DSL,No,No,No,Yes,No,No,3
3323-CPBWR,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,6
9330-IJWIO,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,6
3384-CTMSF,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
0902-RFHOF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
9286-DOJGF,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
6048-QBXKL,Yes,Yes,DSL,No,Yes,No,No,No,No,4
9661-MHUMO,Yes,No,DSL,No,No,No,Yes,No,No,3
7718-RXDGG,Yes,No,Fiber optic,No,No,No,No,No,No,2
1025-FALIX,Yes,No,Fiber optic,No,No,No,No,No,No,2
3451-VAWLI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3407-QGWLG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
1842-EZJMK,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,7
2347-WKKAE,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,6
8735-DCXNF,Yes,No,DSL,Yes,No,No,Yes,No,No,4
3214-IYUUQ,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,6
1936-UAFEH,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,8
3587-PMCOY,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,6
8079-XRJRS,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,6
1027-LKKQQ,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,7
7148-XZPHA,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,4
8073-IJDCM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
5309-TAIKL,Yes,No,DSL,No,No,Yes,Yes,No,Yes,5
6856-RAURS,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
8778-LMWTJ,Yes,No,Fiber optic,Yes,No,No,No,No,No,3
9717-IOAAF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
8884-ADFVN,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6
2845-KDHVX,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,6
0848-SOMKO,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,5
2720-WGKHP,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
6734-FQAJX,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,7
2869-ADAWR,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,5
1535-VTJOQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
6368-TZZDT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
0943-ZQPXH,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,5
1293-BSEUN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
9894-EZEWG,Yes,No,Fiber optic,No,Yes,No,No,No,No,3
1302-TPUBN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7851-FLGGQ,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,4
0637-UBJRP,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,4
0940-OUQEC,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4
2378-VTKDH,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
0927-CNGRH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
8608-OZTLB,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,7
2335-GSODA,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,4
1952-DVVSW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
0702-PGIBZ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,6
6656-GULJQ,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,8
9853-JFZDU,Yes,No,DSL,No,Yes,No,Yes,No,No,4
1963-VAUKV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3777-XROBG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6994-FGRHH,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,7
4000-VGMQP,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,7
3999-WRNGR,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,4
3466-RITXD,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,6
2680-XKKNJ,Yes,No,DSL,Yes,Yes,No,Yes,No,No,5
3058-HJCUY,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,7
2974-GGUXS,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,5
7994-XIRTR,Yes,No,DSL,No,No,Yes,Yes,No,Yes,5
3259-FDWOY,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
2101-RANCD,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
7921-BEPCI,Yes,Yes,DSL,Yes,Yes,No,No,No,No,5
0807-ZABDG,Yes,No,DSL,Yes,No,No,Yes,No,No,4
8510-TMWYB,Yes,Yes,DSL,No,Yes,Yes,No,No,No,5
3258-ZKPAI,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,9
1428-IEDPR,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,8
5298-GSTLM,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,6
4450-YOOHP,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,4
6728-CZFEI,Yes,No,DSL,No,No,No,No,Yes,No,3
5748-RNCJT,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,7
3653-NCRDJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6121-TNHBO,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,8
5119-NZPTV,Yes,No,Fiber optic,No,No,No,No,No,No,2
6519-ZHPXP,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,8
7739-LAXOG,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,5
3472-QPRCH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
8224-UAXBZ,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,4
9610-WCESF,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,4
9776-CLUJA,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,4
2486-WYVVE,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,7
3865-ZYKAD,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,5
1422-DGUBX,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,4
2999-AANRQ,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,6
8668-KNZTI,Yes,No,DSL,Yes,No,Yes,No,No,No,4
0480-KYJVA,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
6034-ZRYCV,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,5
9746-YKGXB,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,4
3926-YZVVX,Yes,No,DSL,No,No,No,Yes,No,No,3
6000-UKLWI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
2079-FBMZK,Yes,No,Fiber optic,No,No,No,No,No,No,2
6332-FBZRI,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,7
2096-XOTMO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3266-FTKHB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
8221-EQDGL,Yes,No,DSL,Yes,Yes,Yes,No,No,No,5
2346-LOCWC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6608-QQLVK,Yes,No,DSL,No,No,Yes,No,No,No,3
0298-XACET,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,5
7560-QJAVJ,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,7
2995-YWTCD,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
3551-HUAZH,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
9137-UIYPG,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,7
2809-ZMYOQ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6
5084-OOVCJ,Yes,No,DSL,Yes,No,No,Yes,No,No,4
0254-WWRKD,Yes,No,DSL,No,Yes,No,No,No,No,3
7727-SHVZV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6302-JGYRJ,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,7
5339-PXDVH,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,5
2205-LPVGL,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,6
8782-NUUOL,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,7
3685-YLCMQ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,7
7601-WFVZV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
4609-KNNWG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
4868-AADLV,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,9
9529-OFXHY,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,5
8634-MPHTR,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6
2669-QVCRG,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,4
2478-EEWWM,No,No phone service,DSL,No,No,No,No,Yes,Yes,3
9174-IHETN,Yes,No,Fiber optic,No,No,No,No,No,No,2
2233-TXSIU,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,4
9644-UMGQA,Yes,No,DSL,Yes,No,No,No,No,No,3
3256-EZDBI,No,No phone service,DSL,No,Yes,No,No,No,No,2
8761-NSOBC,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,6
0419-YAAPX,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,4
8413-VONUO,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,5
0872-CASZJ,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,6
4726-DLWQN,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,6
8164-OCKUJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3094-JOJAI,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
9494-MRNYX,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
2599-CZABP,Yes,No,DSL,No,No,No,No,No,No,2
7945-PRBVF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
4544-RXFMG,Yes,No,DSL,No,No,No,No,No,No,2
0859-YGKFW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
1150-FTQGN,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,6
9223-UCPVT,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,5
7196-LIWRH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
5448-VWNAM,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,7
1177-XZBJL,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,6
3518-FSTWG,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,8
9330-VOFSZ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,8
4351-QLCSU,Yes,No,DSL,No,No,No,No,Yes,No,3
0939-EREMR,Yes,No,DSL,No,No,Yes,Yes,No,No,4
9389-ACWBI,Yes,No,Fiber optic,No,No,No,No,No,No,2
5419-JPRRN,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6
3644-QXEHN,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,5
2911-IJORQ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,9
5921-NGYRH,Yes,No,Fiber optic,Yes,No,No,No,No,No,3
2100-BDNSN,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,6
5998-DZLYR,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,6
0488-GSLFR,Yes,No,Fiber optic,No,No,No,No,No,No,2
9318-NKNFC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3985-HOYPM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
9728-FTTVZ,Yes,No,Fiber optic,No,No,No,No,No,No,2
9548-LERKT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6576-FBXOJ,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,5
4310-KEDTB,No,No phone service,DSL,No,No,Yes,No,No,No,2
7254-IQWOZ,Yes,No,Fiber optic,No,No,No,No,No,No,2
2474-BRUCM,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,6
4062-HBMOS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
0742-NXBGR,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,4
2676-ISHSF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
9236-NDUCW,No,No phone service,DSL,Yes,No,No,Yes,No,No,3
4753-PADAS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
6103-QCKFX,Yes,No,DSL,Yes,No,No,Yes,No,No,4
7781-EWARA,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,6
6110-OHIHY,Yes,No,Fiber optic,No,No,No,No,Yes,No,3
7018-FPXHH,Yes,No,DSL,Yes,Yes,Yes,No,No,No,5
5889-LFOLL,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4
5708-EVONK,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,6
8708-XPXHZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
0616-ATFGB,No,No phone service,DSL,No,No,No,No,No,No,1
0572-ZJKLT,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,7
5135-RDDQL,Yes,No,DSL,Yes,No,No,No,No,No,3
1353-LJWEM,Yes,No,DSL,No,Yes,Yes,Yes,No,No,5
1794-SWWKL,Yes,Yes,DSL,No,No,Yes,Yes,No,No,5
6166-YIPFO,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,7
7016-BPGEU,No,No phone service,DSL,No,No,No,No,No,No,1
6876-ADESB,Yes,No,DSL,No,No,Yes,No,No,No,3
9332-GYWLO,Yes,No,DSL,No,No,No,No,Yes,No,3
1963-SVUCV,Yes,No,DSL,No,No,No,No,No,No,2
4184-VODJZ,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,5
0220-EBGCE,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,4
1092-WPIVQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
7233-IOQNP,No,No phone service,DSL,Yes,No,No,Yes,No,No,3
2834-JKOOW,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,5
2754-VDLTR,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
2400-FEQME,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3190-XFANI,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,6
7551-DACSP,Yes,No,DSL,No,Yes,Yes,No,No,No,4
4957-SREEC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7235-NXZCP,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
0230-UBYPQ,No,No phone service,DSL,Yes,No,No,Yes,No,No,3
4923-ADWXJ,Yes,No,DSL,No,Yes,No,Yes,No,Yes,5
1763-KUAAW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
1104-TNLZA,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,7
5195-KPUNQ,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,6
0520-FDVVT,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,6
3439-GVUSX,No,No phone service,DSL,No,No,No,No,No,No,1
1444-VVSGW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,9
5712-PTIWW,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,4
5949-HGVJL,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,6
5203-XEHAX,Yes,No,DSL,Yes,Yes,No,No,No,Yes,5
1635-HDGFT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3315-TOTBP,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
8050-XGRVL,Yes,No,DSL,Yes,No,Yes,No,No,No,4
6661-HBGWL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
1518-VOWAV,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,6
9828-QHFBK,Yes,No,DSL,Yes,No,No,No,No,No,3
3908-MKIMJ,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,4
5012-YSPJJ,Yes,No,DSL,No,No,Yes,Yes,No,No,4
5909-ECHUI,Yes,No,DSL,No,No,No,No,No,Yes,3
1309-BXVOQ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,7
6728-VOIFY,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,5
9317-WZPGV,Yes,No,Fiber optic,No,No,No,No,No,Yes,3
4891-NLUBA,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,6
2856-HYAPG,Yes,No,Fiber optic,No,No,No,No,No,No,2
8969-PRHFK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
0661-KQHNK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
8709-KRDVL,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,6
4488-PSYCG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
1427-VERSM,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,6
9801-NOSHQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6339-YPSAH,Yes,No,Fiber optic,No,No,Yes,No,No,No,3
3621-CEOVK,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,6
6906-ANDWJ,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
2159-TURXX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
1548-FEHVL,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,7
3795-CAWEX,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,9
6215-NQCPY,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,6
5647-URDKA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
2229-DPMBI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
9626-WEQRM,No,No phone service,DSL,Yes,No,No,No,No,No,2
2188-SXWVT,Yes,No,DSL,Yes,Yes,No,No,No,No,4
6258-PVZWJ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,9
1094-BKOSX,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,5
6969-MVBAI,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,5
2978-XXSOG,Yes,Yes,DSL,Yes,No,No,Yes,No,No,5
2342-CKIAO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6953-PBDIN,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,7
3898-BSJYF,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,7
3938-YFPXD,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,8
7696-AMHOD,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,6
2453-SAFNS,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,6
9558-IHEZX,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,8
9617-UDPEU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6340-DACFT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
4955-VCWBI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
