customer_ID,gender,senior_citizen,partner,dependents,tenure,tenure_group,churn
3896-RCYYE,Female,NO,No,No,67,5+ Years,No
9638-JIQYA,Male,NO,No,No,2,0-1 Year,No
3258-SANFR,Male,YES,No,No,6,0-1 Year,No
3726-TBHQT,Male,NO,Yes,Yes,71,5+ Years,No
3190-ITQXP,Female,NO,Yes,Yes,46,2-4 Years,No
0870-VEMYL,Female,NO,No,No,5,0-1 Year,Yes
4833-QTJNO,Male,YES,Yes,No,67,5+ Years,No
3039-MJSLN,Male,NO,No,Yes,3,0-1 Year,No
0178-CIIKR,Female,NO,No,No,3,0-1 Year,No
5385-SUIRI,Male,YES,Yes,No,52,4-5 Years,Yes
3982-XWFZQ,Female,NO,Yes,No,42,2-4 Years,Yes
5774-QPLTF,Male,NO,Yes,Yes,50,4-5 Years,No
2322-VCZHZ,Male,YES,Yes,No,23,1-2 Years,No
5010-IPEAQ,Female,NO,Yes,Yes,67,5+ Years,No
4009-ALQFH,Female,NO,No,No,25,2-4 Years,Yes
6383-ZTSIW,Female,YES,Yes,No,39,2-4 Years,No
8990-YOZLV,Female,NO,No,No,69,5+ Years,No
3069-SSVSN,Female,NO,No,No,1,0-1 Year,No
5222-IMUKT,Male,NO,No,No,32,2-4 Years,No
3627-FCRDW,Female,NO,No,No,9,0-1 Year,Yes
7562-GSUHK,Female,NO,No,No,16,1-2 Years,Yes
6685-XSHHU,Male,NO,Yes,Yes,60,5+ Years,No
8901-UPRHR,Female,NO,Yes,Yes,72,5+ Years,No
4903-UYAVB,Male,NO,Yes,No,5,0-1 Year,Yes
0118-JPNOY,Female,YES,No,No,26,2-4 Years,No
6776-TLWOI,Male,NO,No,No,3,0-1 Year,Yes
3845-FXCYS,Male,NO,No,No,2,0-1 Year,No
5857-XRECV,Female,NO,No,Yes,2,0-1 Year,No
0725-CXOTM,Female,NO,No,No,36,2-4 Years,No
4343-EJVQB,Male,NO,No,No,7,0-1 Year,No
9000-PLFUZ,Female,YES,Yes,No,60,5+ Years,No
3427-GGZZI,Female,NO,Yes,No,19,1-2 Years,No
7779-ORAEL,Male,YES,Yes,No,45,2-4 Years,No
0644-OQMDK,Male,YES,No,No,4,0-1 Year,No
4077-CROMM,Female,NO,Yes,Yes,31,2-4 Years,Yes
3154-CFSZG,Male,NO,Yes,Yes,47,2-4 Years,No
2868-MZAGQ,Male,NO,No,No,1,0-1 Year,Yes
4847-QNOKA,Female,NO,No,No,1,0-1 Year,Yes
2220-IAHLS,Female,NO,No,No,1,0-1 Year,No
1658-XUHBX,Female,YES,Yes,Yes,59,4-5 Years,No
6379-RXJRQ,Male,NO,Yes,No,10,0-1 Year,Yes
2378-HTWFW,Male,YES,No,No,35,2-4 Years,No
8650-RHRKE,Male,NO,No,No,4,0-1 Year,Yes
4377-VDHYI,Male,NO,Yes,Yes,32,2-4 Years,No
0475-RIJEP,Male,NO,No,No,43,2-4 Years,Yes
1260-TTRXI,Male,NO,No,No,4,0-1 Year,Yes
3719-TDVQB,Female,YES,Yes,No,54,4-5 Years,No
6328-ZPBGN,Female,YES,No,No,11,0-1 Year,Yes
0201-MIBOL,Female,YES,No,No,66,5+ Years,No
4937-QPZPO,Male,NO,Yes,Yes,61,5+ Years,No
2925-VDZHY,Male,NO,Yes,Yes,72,5+ Years,No
6981-TDRFT,Male,NO,Yes,Yes,44,2-4 Years,No
3413-CSSTH,Male,NO,No,No,41,2-4 Years,No
8033-VCZGH,Male,NO,Yes,No,50,4-5 Years,No
4789-KWMXN,Male,NO,Yes,No,47,2-4 Years,Yes
0224-NIJLP,Male,NO,Yes,Yes,8,0-1 Year,No
7542-CYDDM,Male,NO,No,No,18,1-2 Years,No
4718-WXBGI,Male,NO,Yes,Yes,72,5+ Years,No
2867-UIMSS,Male,NO,No,No,1,0-1 Year,Yes
8495-PRWFH,Female,YES,No,No,42,2-4 Years,No
0439-IFYUN,Female,YES,No,No,18,1-2 Years,No
5716-LIBJC,Female,NO,No,Yes,13,1-2 Years,No
2868-LLSKM,Female,NO,Yes,Yes,68,5+ Years,No
8111-RKSPX,Male,NO,No,No,4,0-1 Year,Yes
2988-QRAJY,Male,NO,No,No,69,5+ Years,No
1585-MQSSU,Male,NO,No,No,17,1-2 Years,Yes
0071-NDAFP,Male,NO,Yes,Yes,25,2-4 Years,No
2856-NNASM,Male,YES,No,No,43,2-4 Years,Yes
7328-ZJAJO,Female,NO,Yes,Yes,59,4-5 Years,No
6458-CYIDZ,Female,YES,No,No,5,0-1 Year,No
8559-CIZFV,Male,NO,Yes,Yes,21,1-2 Years,Yes
1090-PYKCI,Female,NO,Yes,Yes,69,5+ Years,No
3058-WQDRE,Male,NO,No,No,13,1-2 Years,No
7547-EKNFS,Male,NO,Yes,No,42,2-4 Years,Yes
2279-AXJJK,Male,NO,Yes,No,52,4-5 Years,No
6769-DYBQN,Male,YES,No,No,46,2-4 Years,Yes
0909-SELIE,Male,NO,Yes,No,61,5+ Years,No
3417-TSCIC,Male,NO,No,No,29,2-4 Years,No
1042-HFUCW,Female,NO,No,Yes,25,2-4 Years,No
4439-JMPMT,Female,NO,Yes,Yes,5,0-1 Year,Yes
6537-OTKMY,Male,NO,No,No,15,1-2 Years,No
8999-EXMNO,Female,NO,Yes,Yes,19,1-2 Years,No
6725-TPKJO,Male,NO,No,No,44,2-4 Years,No
2446-BEGGB,Female,YES,No,No,6,0-1 Year,Yes
7162-WPHPM,Male,NO,Yes,Yes,58,4-5 Years,No
1599-MMYRQ,Male,NO,Yes,Yes,62,5+ Years,No
8821-KVZKQ,Female,NO,Yes,Yes,70,5+ Years,No
1496-GGSUK,Female,YES,No,No,1,0-1 Year,Yes
6434-TTGJP,Male,NO,Yes,Yes,10,0-1 Year,No
0042-JVWOJ,Male,NO,No,No,26,2-4 Years,No
0130-SXOUN,Male,NO,No,No,66,5+ Years,No
2575-GFSOE,Female,NO,Yes,Yes,7,0-1 Year,Yes
2330-PQGDQ,Male,NO,Yes,Yes,51,4-5 Years,No
1452-UZOSF,Male,NO,Yes,Yes,72,5+ Years,No
2097-YVPKN,Male,NO,No,No,65,5+ Years,No
2842-JTCCU,Male,NO,No,No,2,0-1 Year,Yes
8597-CTXVJ,Male,NO,No,Yes,70,5+ Years,No
6631-HMANX,Male,NO,Yes,No,72,5+ Years,No
9962-BFPDU,Female,NO,Yes,Yes,1,0-1 Year,No
3296-SILRA,Female,YES,Yes,No,1,0-1 Year,Yes
9681-OXGVC,Female,NO,No,No,5,0-1 Year,Yes
6394-HHHZM,Male,NO,No,No,3,0-1 Year,No
5995-LFTLE,Male,NO,No,No,58,4-5 Years,No
5180-UCIIQ,Male,YES,Yes,Yes,22,1-2 Years,Yes
1932-UEDCX,Male,YES,Yes,No,33,2-4 Years,No
7153-OANIO,Male,NO,No,No,1,0-1 Year,Yes
5188-HGMLP,Male,YES,Yes,No,54,4-5 Years,No
0665-XHDJU,Male,NO,Yes,No,72,5+ Years,No
6521-YYTYI,Male,NO,No,Yes,1,0-1 Year,Yes
8878-HMWBV,Male,NO,No,No,3,0-1 Year,Yes
8265-HKSOW,Female,NO,Yes,Yes,72,5+ Years,No
3544-FBCAS,Female,NO,Yes,Yes,72,5+ Years,No
5331-RGMTT,Male,YES,Yes,No,54,4-5 Years,No
4759-PXTAN,Female,NO,Yes,No,59,4-5 Years,No
7054-DMVAS,Male,NO,No,No,54,4-5 Years,No
3428-MMGUB,Male,NO,No,No,60,5+ Years,No
6549-BTYPG,Female,NO,Yes,No,60,5+ Years,No
7823-JSOAG,Male,NO,No,No,3,0-1 Year,No
3705-RHRFR,Female,NO,Yes,No,69,5+ Years,No
9374-YOLBJ,Female,NO,Yes,Yes,1,0-1 Year,No
9074-KGVOX,Male,NO,Yes,Yes,50,4-5 Years,No
6128-DAFVY,Female,NO,No,No,56,4-5 Years,No
9933-QRGTX,Female,NO,Yes,No,60,5+ Years,No
4476-OSWTN,Male,YES,Yes,No,69,5+ Years,No
3751-KTZEL,Female,NO,No,No,1,0-1 Year,Yes
1977-STDKI,Female,YES,No,No,1,0-1 Year,Yes
5066-GFJMM,Female,NO,Yes,No,3,0-1 Year,No
2661-GKBTK,Male,NO,Yes,Yes,60,5+ Years,No
0458-HEUZG,Female,NO,No,No,13,1-2 Years,No
7268-WNTCP,Male,NO,Yes,Yes,62,5+ Years,No
0824-VWDPO,Female,NO,No,No,45,2-4 Years,No
8409-WQJUX,Female,NO,No,No,25,2-4 Years,No
2578-JQPHZ,Male,NO,No,No,44,2-4 Years,No
3278-FSIXX,Female,NO,No,No,2,0-1 Year,No
5813-UECBU,Male,YES,No,No,33,2-4 Years,Yes
0328-GRPMV,Female,NO,No,No,1,0-1 Year,Yes
9746-UGFAC,Female,NO,No,No,22,1-2 Years,No
2946-KIQSP,Female,NO,No,No,35,2-4 Years,No
0625-AFOHS,Female,NO,Yes,Yes,29,2-4 Years,No
6726-WEXXK,Male,YES,Yes,No,27,2-4 Years,No
4636-OLWOE,Male,NO,No,Yes,54,4-5 Years,No
4342-HENTK,Female,YES,No,No,2,0-1 Year,Yes
4685-ERGHK,Male,NO,No,No,57,4-5 Years,No
0885-HMGPY,Male,NO,No,No,62,5+ Years,No
5003-OKNNK,Female,NO,Yes,Yes,15,1-2 Years,No
4195-SMMNX,Male,NO,No,No,2,0-1 Year,Yes
7208-PSIHR,Female,NO,Yes,No,70,5+ Years,No
4012-ZTHBR,Female,NO,Yes,Yes,21,1-2 Years,No
0489-WMEMG,Female,NO,No,Yes,23,1-2 Years,No
7435-ZNUYY,Male,NO,No,No,6,0-1 Year,No
1354-YZFNB,Male,NO,Yes,Yes,4,0-1 Year,No
6956-SMUCM,Female,NO,No,No,3,0-1 Year,Yes
2985-FMWYF,Female,NO,No,No,23,1-2 Years,No
2812-ENYMO,Male,NO,No,No,26,2-4 Years,No
2717-HVIZY,Female,NO,No,Yes,8,0-1 Year,No
3223-WZWJM,Male,NO,No,No,26,2-4 Years,Yes
3422-GALYP,Male,NO,No,No,2,0-1 Year,No
9053-JZFKV,Male,NO,No,No,67,5+ Years,Yes
2530-ENDWQ,Female,NO,Yes,No,71,5+ Years,Yes
2890-WFBHU,Female,NO,No,No,59,4-5 Years,No
0327-WFZSY,Male,NO,Yes,Yes,39,2-4 Years,No
7977-HXJKU,Male,NO,No,Yes,21,1-2 Years,No
6615-ZGEDR,Male,NO,No,No,1,0-1 Year,Yes
7033-CLAMM,Female,NO,Yes,Yes,48,4-5 Years,No
4023-RTIQM,Female,YES,Yes,No,31,2-4 Years,No
0864-FVJNJ,Female,NO,Yes,Yes,64,5+ Years,No
7356-IWLFW,Male,NO,Yes,Yes,46,2-4 Years,No
9541-PWTWO,Female,NO,No,No,52,4-5 Years,No
3967-VQOGC,Female,NO,Yes,Yes,67,5+ Years,No
7872-RDDLZ,Female,YES,No,No,67,5+ Years,No
9250-WYPLL,Female,NO,No,No,5,0-1 Year,Yes
6308-CQRBU,Female,NO,Yes,No,71,5+ Years,No
2754-XBHTB,Female,NO,No,No,9,0-1 Year,Yes
1597-LHYNC,Female,YES,No,No,26,2-4 Years,Yes
0186-CAERR,Male,NO,No,No,71,5+ Years,No
3043-SUDUA,Female,NO,No,No,32,2-4 Years,No
5442-BHQNG,Female,NO,No,No,2,0-1 Year,No
2169-RRLFW,Female,NO,Yes,No,71,5+ Years,No
5872-OEQNH,Female,NO,No,No,60,5+ Years,No
3162-KKZXO,Female,YES,No,No,55,4-5 Years,No
7055-VKGDA,Male,NO,No,No,54,4-5 Years,Yes
0754-UKWQP,Male,NO,No,No,2,0-1 Year,Yes
8873-GLDMH,Female,NO,No,No,6,0-1 Year,No
5696-JVVQY,Female,NO,Yes,Yes,48,4-5 Years,No
8946-BFWSG,Male,NO,Yes,Yes,63,5+ Years,No
7493-TPUWZ,Male,NO,No,No,1,0-1 Year,Yes
0547-HURJB,Male,NO,No,Yes,12,1-2 Years,No
8904-OPDCK,Male,YES,Yes,No,54,4-5 Years,No
8845-LWKGE,Female,NO,Yes,Yes,30,2-4 Years,No
1577-HKTFG,Female,NO,Yes,No,30,2-4 Years,Yes
8752-STIVR,Female,NO,No,No,4,0-1 Year,Yes
0691-NIKRI,Female,NO,No,No,40,2-4 Years,No
5022-JNQEQ,Female,NO,Yes,Yes,9,0-1 Year,No
4558-FANTW,Female,NO,Yes,Yes,17,1-2 Years,Yes
3249-VHRIP,Female,NO,No,No,62,5+ Years,No
3736-BLEPA,Male,NO,No,No,28,2-4 Years,No
4701-LKOZD,Female,NO,No,No,70,5+ Years,No
6603-QWSPR,Female,NO,No,No,46,2-4 Years,No
9921-QFQUL,Female,NO,Yes,No,23,1-2 Years,No
1929-ZCBHE,Male,NO,Yes,Yes,47,2-4 Years,No
4378-MYPGO,Male,NO,Yes,Yes,68,5+ Years,No
8651-ENBZX,Female,YES,No,No,60,5+ Years,Yes
4129-LYCOI,Female,NO,No,Yes,67,5+ Years,No
7798-JVXYM,Female,NO,No,No,14,1-2 Years,No
8647-SDTWQ,Male,NO,Yes,Yes,57,4-5 Years,No
2696-ECXKC,Female,NO,Yes,Yes,55,4-5 Years,No
2081-KJSQF,Male,NO,No,No,1,0-1 Year,No
7623-TRNQN,Male,NO,No,Yes,1,0-1 Year,Yes
3323-CPBWR,Male,NO,No,No,23,1-2 Years,No
9330-IJWIO,Female,NO,No,No,13,1-2 Years,Yes
3384-CTMSF,Male,NO,Yes,No,47,2-4 Years,No
0902-RFHOF,Male,NO,No,No,38,2-4 Years,No
9286-DOJGF,Female,YES,Yes,No,38,2-4 Years,Yes
6048-QBXKL,Female,YES,No,No,2,0-1 Year,No
9661-MHUMO,Male,YES,Yes,Yes,1,0-1 Year,Yes
7718-RXDGG,Male,NO,Yes,No,15,1-2 Years,No
1025-FALIX,Female,NO,No,No,26,2-4 Years,No
3451-VAWLI,Female,NO,Yes,Yes,35,2-4 Years,No
3407-QGWLG,Male,NO,No,Yes,3,0-1 Year,No
1842-EZJMK,Male,NO,Yes,Yes,50,4-5 Years,Yes
2347-WKKAE,Male,NO,Yes,No,42,2-4 Years,No
8735-DCXNF,Male,NO,Yes,No,10,0-1 Year,No
3214-IYUUQ,Female,NO,Yes,No,61,5+ Years,No
1936-UAFEH,Female,NO,No,No,68,5+ Years,No
3587-PMCOY,Male,NO,No,No,10,0-1 Year,No
8079-XRJRS,Male,NO,Yes,No,65,5+ Years,Yes
1027-LKKQQ,Female,NO,Yes,Yes,72,5+ Years,No
7148-XZPHA,Male,NO,Yes,Yes,55,4-5 Years,No
8073-IJDCM,Female,NO,No,No,1,0-1 Year,Yes
5309-TAIKL,Female,NO,No,No,7,0-1 Year,No
6856-RAURS,Female,NO,No,No,2,0-1 Year,No
8778-LMWTJ,Female,NO,No,No,9,0-1 Year,No
9717-IOAAF,Male,NO,No,Yes,27,2-4 Years,No
8884-ADFVN,Male,YES,Yes,No,7,0-1 Year,Yes
2845-KDHVX,Female,NO,Yes,No,64,5+ Years,No
0848-SOMKO,Male,NO,No,No,70,5+ Years,No
2720-WGKHP,Male,YES,No,No,2,0-1 Year,Yes
6734-FQAJX,Male,YES,No,No,67,5+ Years,No
2869-ADAWR,Female,NO,No,No,45,2-4 Years,Yes
1535-VTJOQ,Female,NO,No,No,24,2-4 Years,No
6368-TZZDT,Male,NO,Yes,Yes,4,0-1 Year,No
0943-ZQPXH,Male,NO,Yes,Yes,44,2-4 Years,No
1293-BSEUN,Female,NO,Yes,Yes,72,5+ Years,No
9894-EZEWG,Female,NO,No,No,1,0-1 Year,Yes
1302-TPUBN,Male,NO,No,No,66,5+ Years,No
7851-FLGGQ,Male,NO,No,No,1,0-1 Year,Yes
0637-UBJRP,Male,NO,Yes,Yes,13,1-2 Years,Yes
0940-OUQEC,Male,NO,No,No,10,0-1 Year,Yes
2378-VTKDH,Male,YES,Yes,No,65,5+ Years,No
0927-CNGRH,Male,NO,No,Yes,1,0-1 Year,No
8608-OZTLB,Male,NO,Yes,Yes,38,2-4 Years,No
2335-GSODA,Male,NO,No,Yes,23,1-2 Years,No
1952-DVVSW,Female,NO,Yes,No,10,0-1 Year,No
0702-PGIBZ,Male,NO,No,Yes,4,0-1 Year,Yes
6656-GULJQ,Male,NO,Yes,Yes,72,5+ Years,No
9853-JFZDU,Female,NO,Yes,No,35,2-4 Years,No
1963-VAUKV,Female,NO,No,No,1,0-1 Year,Yes
3777-XROBG,Female,NO,Yes,Yes,58,4-5 Years,No
6994-FGRHH,Male,NO,Yes,Yes,70,5+ Years,No
4000-VGMQP,Male,NO,Yes,Yes,38,2-4 Years,No
3999-WRNGR,Female,NO,Yes,Yes,60,5+ Years,No
3466-RITXD,Male,NO,No,No,26,2-4 Years,No
2680-XKKNJ,Female,NO,No,No,8,0-1 Year,No
3058-HJCUY,Male,NO,Yes,Yes,41,2-4 Years,Yes
2974-GGUXS,Female,YES,Yes,No,36,2-4 Years,No
7994-XIRTR,Male,YES,No,No,54,4-5 Years,No
3259-FDWOY,Male,NO,Yes,Yes,71,5+ Years,Yes
2101-RANCD,Female,NO,No,No,55,4-5 Years,No
7921-BEPCI,Female,NO,No,No,72,5+ Years,No
0807-ZABDG,Female,NO,No,Yes,3,0-1 Year,Yes
8510-TMWYB,Female,NO,Yes,Yes,54,4-5 Years,No
3258-ZKPAI,Male,NO,Yes,Yes,72,5+ Years,No
1428-IEDPR,Male,NO,No,No,52,4-5 Years,No
5298-GSTLM,Female,YES,No,No,60,5+ Years,No
4450-YOOHP,Female,NO,No,No,39,2-4 Years,No
6728-CZFEI,Female,NO,No,No,15,1-2 Years,No
5748-RNCJT,Male,NO,No,No,69,5+ Years,Yes
3653-NCRDJ,Male,NO,Yes,Yes,43,2-4 Years,No
6121-TNHBO,Female,YES,No,No,63,5+ Years,No
5119-NZPTV,Male,YES,Yes,No,2,0-1 Year,No
6519-ZHPXP,Female,NO,Yes,Yes,72,5+ Years,No
7739-LAXOG,Female,NO,Yes,Yes,32,2-4 Years,Yes
3472-QPRCH,Male,NO,Yes,Yes,40,2-4 Years,No
8224-UAXBZ,Female,NO,Yes,No,58,4-5 Years,No
9610-WCESF,Male,NO,No,No,67,5+ Years,No
9776-CLUJA,Female,YES,Yes,No,51,4-5 Years,Yes
2486-WYVVE,Male,NO,Yes,No,31,2-4 Years,No
3865-ZYKAD,Male,YES,Yes,No,69,5+ Years,No
1422-DGUBX,Male,NO,Yes,No,32,2-4 Years,No
2999-AANRQ,Female,NO,No,No,21,1-2 Years,No
8668-KNZTI,Male,NO,No,No,52,4-5 Years,No
0480-KYJVA,Female,NO,Yes,Yes,72,5+ Years,No
6034-ZRYCV,Female,NO,Yes,No,72,5+ Years,Yes
9746-YKGXB,Male,NO,Yes,Yes,52,4-5 Years,No
3926-YZVVX,Female,NO,No,No,41,2-4 Years,No
6000-UKLWI,Male,NO,No,No,41,2-4 Years,No
2079-FBMZK,Female,NO,No,No,6,0-1 Year,Yes
6332-FBZRI,Male,NO,Yes,Yes,67,5+ Years,No
2096-XOTMO,Female,NO,Yes,Yes,16,1-2 Years,No
3266-FTKHB,Male,NO,No,No,17,1-2 Years,No
8221-EQDGL,Male,NO,Yes,No,35,2-4 Years,No
2346-LOCWC,Female,NO,Yes,Yes,58,4-5 Years,No
6608-QQLVK,Male,NO,No,No,1,0-1 Year,Yes
0298-XACET,Male,NO,Yes,Yes,52,4-5 Years,No
7560-QJAVJ,Female,NO,No,No,70,5+ Years,No
2995-YWTCD,Female,NO,Yes,Yes,19,1-2 Years,No
3551-HUAZH,Male,YES,No,No,1,0-1 Year,Yes
9137-UIYPG,Female,NO,Yes,Yes,35,2-4 Years,No
2809-ZMYOQ,Female,NO,No,No,32,2-4 Years,No
5084-OOVCJ,Female,NO,Yes,Yes,17,1-2 Years,No
0254-WWRKD,Female,NO,Yes,Yes,67,5+ Years,No
7727-SHVZV,Female,NO,No,No,9,0-1 Year,No
6302-JGYRJ,Male,NO,No,Yes,31,2-4 Years,Yes
5339-PXDVH,Male,NO,No,No,4,0-1 Year,No
2205-LPVGL,Male,YES,Yes,Yes,58,4-5 Years,No
8782-NUUOL,Male,NO,No,No,60,5+ Years,No
3685-YLCMQ,Male,NO,No,No,58,4-5 Years,Yes
7601-WFVZV,Male,NO,No,No,1,0-1 Year,No
4609-KNNWG,Female,NO,Yes,Yes,27,2-4 Years,No
4868-AADLV,Male,YES,Yes,Yes,66,5+ Years,No
9529-OFXHY,Male,NO,No,No,15,1-2 Years,No
8634-MPHTR,Male,YES,Yes,No,47,2-4 Years,Yes
2669-QVCRG,Female,NO,No,No,41,2-4 Years,No
2478-EEWWM,Male,NO,Yes,No,59,4-5 Years,No
9174-IHETN,Female,NO,No,Yes,50,4-5 Years,No
2233-TXSIU,Male,NO,Yes,Yes,17,1-2 Years,No
9644-UMGQA,Male,NO,Yes,Yes,6,0-1 Year,No
3256-EZDBI,Male,YES,Yes,No,51,4-5 Years,No
8761-NSOBC,Male,NO,No,No,44,2-4 Years,Yes
0419-YAAPX,Male,NO,Yes,No,49,4-5 Years,No
8413-VONUO,Male,NO,No,No,2,0-1 Year,Yes
0872-CASZJ,Male,NO,Yes,No,59,4-5 Years,No
4726-DLWQN,Male,YES,No,No,50,4-5 Years,No
8164-OCKUJ,Female,NO,Yes,Yes,59,4-5 Years,No
3094-JOJAI,Male,NO,No,No,18,1-2 Years,No
9494-MRNYX,Male,NO,No,No,10,0-1 Year,No
2599-CZABP,Male,NO,Yes,No,14,1-2 Years,No
7945-PRBVF,Male,NO,No,No,35,2-4 Years,No
4544-RXFMG,Male,NO,Yes,Yes,8,0-1 Year,No
0859-YGKFW,Male,NO,Yes,Yes,18,1-2 Years,No
1150-FTQGN,Female,NO,Yes,Yes,60,5+ Years,No
9223-UCPVT,Female,NO,No,No,1,0-1 Year,Yes
7196-LIWRH,Female,NO,No,No,6,0-1 Year,No
5448-VWNAM,Female,NO,No,Yes,19,1-2 Years,No
1177-XZBJL,Male,NO,Yes,Yes,53,4-5 Years,No
3518-FSTWG,Male,YES,Yes,No,72,5+ Years,No
9330-VOFSZ,Female,NO,Yes,No,60,5+ Years,No
4351-QLCSU,Female,NO,No,No,1,0-1 Year,Yes
0939-EREMR,Female,NO,No,Yes,13,1-2 Years,No
9389-ACWBI,Female,NO,Yes,Yes,5,0-1 Year,No
5419-JPRRN,Male,NO,No,No,1,0-1 Year,Yes
3644-QXEHN,Male,NO,Yes,Yes,13,1-2 Years,No
2911-IJORQ,Male,NO,No,No,37,2-4 Years,No
5921-NGYRH,Male,NO,Yes,No,64,5+ Years,No
2100-BDNSN,Female,NO,Yes,No,5,0-1 Year,Yes
5998-DZLYR,Female,NO,Yes,No,61,5+ Years,No
0488-GSLFR,Female,NO,No,No,1,0-1 Year,Yes
9318-NKNFC,Male,NO,No,No,1,0-1 Year,Yes
3985-HOYPM,Male,NO,No,No,26,2-4 Years,No
9728-FTTVZ,Female,NO,No,No,1,0-1 Year,Yes
9548-LERKT,Male,NO,Yes,No,24,2-4 Years,No
6576-FBXOJ,Male,NO,Yes,No,17,1-2 Years,No
4310-KEDTB,Female,NO,No,Yes,26,2-4 Years,No
7254-IQWOZ,Male,NO,No,No,1,0-1 Year,Yes
2474-BRUCM,Male,YES,Yes,No,40,2-4 Years,Yes
4062-HBMOS,Male,NO,No,No,52,4-5 Years,No
0742-NXBGR,Female,NO,No,No,1,0-1 Year,Yes
2676-ISHSF,Male,NO,No,No,1,0-1 Year,No
9236-NDUCW,Female,NO,No,No,21,1-2 Years,No
4753-PADAS,Female,NO,Yes,No,67,5+ Years,No
6103-QCKFX,Female,NO,Yes,Yes,44,2-4 Years,No
7781-EWARA,Male,NO,Yes,Yes,70,5+ Years,No
6110-OHIHY,Male,NO,No,No,3,0-1 Year,Yes
7018-FPXHH,Male,NO,Yes,Yes,56,4-5 Years,No
5889-LFOLL,Female,NO,No,No,13,1-2 Years,Yes
5708-EVONK,Female,NO,Yes,Yes,58,4-5 Years,Yes
8708-XPXHZ,Female,NO,Yes,Yes,42,2-4 Years,Yes
0616-ATFGB,Male,YES,Yes,No,1,0-1 Year,Yes
0572-ZJKLT,Female,NO,Yes,Yes,46,2-4 Years,No
5135-RDDQL,Female,NO,Yes,Yes,63,5+ Years,No
1353-LJWEM,Male,NO,No,No,11,0-1 Year,No
1794-SWWKL,Male,NO,Yes,Yes,15,1-2 Years,No
6166-YIPFO,Male,NO,Yes,No,72,5+ Years,No
7016-BPGEU,Female,NO,No,No,29,2-4 Years,Yes
6876-ADESB,Male,NO,No,Yes,1,0-1 Year,Yes
9332-GYWLO,Female,NO,Yes,Yes,6,0-1 Year,No
1963-SVUCV,Male,NO,No,No,1,0-1 Year,Yes
4184-VODJZ,Male,NO,Yes,Yes,63,5+ Years,No
0220-EBGCE,Male,NO,No,No,2,0-1 Year,Yes
1092-WPIVQ,Female,NO,Yes,Yes,18,1-2 Years,No
7233-IOQNP,Female,NO,Yes,No,43,2-4 Years,No
2834-JKOOW,Female,NO,No,No,15,1-2 Years,No
2754-VDLTR,Male,NO,No,Yes,10,0-1 Year,Yes
2400-FEQME,Male,NO,Yes,Yes,55,4-5 Years,No
3190-XFANI,Male,NO,No,Yes,49,4-5 Years,Yes
7551-DACSP,Male,NO,Yes,Yes,6,0-1 Year,Yes
4957-SREEC,Male,NO,Yes,Yes,70,5+ Years,No
7235-NXZCP,Male,YES,No,No,2,0-1 Year,Yes
0230-UBYPQ,Male,YES,Yes,No,63,5+ Years,No
4923-ADWXJ,Female,NO,No,No,25,2-4 Years,No
1763-KUAAW,Female,YES,No,No,18,1-2 Years,No
1104-TNLZA,Male,YES,Yes,No,28,2-4 Years,No
5195-KPUNQ,Female,YES,No,No,53,4-5 Years,No
0520-FDVVT,Male,NO,No,No,35,2-4 Years,Yes
3439-GVUSX,Male,NO,No,No,1,0-1 Year,No
1444-VVSGW,Male,NO,Yes,No,70,5+ Years,Yes
5712-PTIWW,Male,NO,No,No,2,0-1 Year,Yes
5949-HGVJL,Female,NO,Yes,No,26,2-4 Years,No
5203-XEHAX,Female,NO,No,No,34,2-4 Years,No
1635-HDGFT,Female,NO,No,Yes,19,1-2 Years,No
3315-TOTBP,Male,NO,No,No,15,1-2 Years,Yes
8050-XGRVL,Female,NO,Yes,Yes,62,5+ Years,No
6661-HBGWL,Female,YES,No,No,42,2-4 Years,Yes
1518-VOWAV,Female,NO,No,No,9,0-1 Year,Yes
9828-QHFBK,Male,NO,No,No,24,2-4 Years,No
3908-MKIMJ,Male,YES,Yes,No,68,5+ Years,No
5012-YSPJJ,Male,NO,Yes,Yes,31,2-4 Years,No
5909-ECHUI,Female,NO,No,No,1,0-1 Year,Yes
1309-BXVOQ,Male,NO,Yes,No,21,1-2 Years,Yes
6728-VOIFY,Female,NO,Yes,No,63,5+ Years,No
9317-WZPGV,Female,YES,No,No,2,0-1 Year,Yes
4891-NLUBA,Female,NO,Yes,Yes,61,5+ Years,No
2856-HYAPG,Female,NO,No,No,1,0-1 Year,Yes
8969-PRHFK,Male,NO,No,No,18,1-2 Years,No
0661-KQHNK,Female,NO,Yes,Yes,6,0-1 Year,No
8709-KRDVL,Female,NO,No,No,33,2-4 Years,No
4488-PSYCG,Male,NO,No,No,16,1-2 Years,Yes
1427-VERSM,Female,NO,Yes,No,56,4-5 Years,No
9801-NOSHQ,Male,NO,No,Yes,23,1-2 Years,No
6339-YPSAH,Male,NO,No,No,9,0-1 Year,No
3621-CEOVK,Female,YES,Yes,No,14,1-2 Years,Yes
6906-ANDWJ,Male,NO,Yes,Yes,15,1-2 Years,Yes
2159-TURXX,Male,NO,No,No,5,0-1 Year,No
1548-FEHVL,Male,NO,Yes,No,61,5+ Years,No
3795-CAWEX,Male,NO,Yes,Yes,70,5+ Years,No
6215-NQCPY,Male,NO,No,No,15,1-2 Years,No
